Eating disorders (%),Income group,average_learning_Adjusted_of_school,Continent,GDP_per_capita
Low,1,4.340359,0,292.909
Low,1,4.340359,0,350.723
Low,1,4.340359,0,366.582
Low,1,4.340359,0,352.442
Low,1,4.340359,0,422.316
Low,1,4.340359,0,492.676
Low,1,4.340359,0,554.652
Low,1,4.340359,0,635.575
Low,1,4.340359,0,772.939
Low,1,4.340359,0,996.677
Low,1,4.340359,0,1249.767
Low,1,4.340359,0,1599.596
Low,1,4.340359,0,1700.513
Low,1,4.340359,0,1401.244
Low,1,4.340359,0,1637.419
Low,1,4.340359,0,2034.461
Low,1,4.340359,0,1396.292
Low,1,4.340359,0,1462.582
Low,1,4.340359,0,1628.497
Low,1,4.340359,0,1679.025
Low,1,4.340359,0,1638.638
Low,1,4.340359,0,1199.177
High,3,7.8559139,5,1413.616
High,3,7.8559139,5,1535.96
High,3,7.8559139,5,1406.579
High,3,7.8559139,5,1093.085
High,3,7.8559139,5,1213.311
High,3,7.8559139,5,2270.813
High,3,7.8559139,5,2790.049
High,3,7.8559139,5,2945.34
High,3,7.8559139,5,3495.323
High,3,7.8559139,5,2837.245
High,3,7.8559139,5,2904.549
High,3,7.8559139,5,2464.817
High,3,7.8559139,5,3075.376
High,3,7.8559139,5,3571.556
High,3,7.8559139,5,4057.746
High,3,7.8559139,5,4800.797
High,3,7.8559139,5,5577.122
High,3,7.8559139,5,6165.518
High,3,7.8559139,5,7316.459
High,3,7.8559139,5,7917.317
High,3,7.8559139,5,8806.017
High,3,7.8559139,5,8770.289
High,3,7.8559139,5,9844.747
High,3,7.8559139,5,10013.725
High,3,7.8559139,5,10042.68
High,3,7.8559139,5,9036.347
High,3,7.8559139,5,5761.783
High,3,7.8559139,5,6156.461
Low,2,4.72002585,0,3309.844
Low,2,4.72002585,0,3309.844
Low,2,4.72002585,0,3309.844
Low,2,4.72002585,0,3309.844
Low,2,4.72002585,0,3309.844
Low,2,4.72002585,0,3309.844
Low,2,4.72002585,0,3309.844
Low,2,4.72002585,0,3309.844
Low,2,4.72002585,0,3309.844
Low,2,4.72002585,0,3309.844
Low,2,4.72002585,0,3309.844
Low,2,4.72002585,0,3309.844
High,2,4.72002585,0,3309.844
High,2,4.72002585,0,3309.844
High,2,4.72002585,0,3309.844
High,2,4.72002585,0,3309.844
High,2,4.72002585,0,3309.844
High,2,4.72002585,0,3309.844
High,2,4.72002585,0,3309.844
High,2,4.72002585,0,3309.844
High,2,4.72002585,0,3309.844
High,2,4.72002585,0,3309.844
High,2,4.72002585,0,3309.844
High,2,4.72002585,0,3309.844
High,2,4.72002585,0,3309.844
High,2,4.72002585,0,3309.844
High,2,4.72002585,0,3309.844
High,2,4.72002585,0,3309.844
High,0,11.51992925,2,30253.863
High,0,11.51992925,2,31490.221
High,0,11.51992925,2,32584.883
High,0,11.51992925,2,24351.052
High,0,11.51992925,2,25978.285
High,0,11.51992925,2,30246.923
High,0,11.51992925,2,32986.123
High,0,11.51992925,2,30307.156
High,0,11.51992925,2,30585.081
High,0,11.51992925,2,30928.571
High,0,11.51992925,2,29589.141
High,0,11.51992925,2,27207.49
High,0,11.51992925,2,29846.186
High,0,11.51992925,2,37249.257
High,0,11.51992925,2,42736.876
High,0,11.51992925,2,43349.851
High,0,11.51992925,2,46425.841
High,0,11.51992925,2,53496.534
High,0,11.51992925,2,55929.862
High,0,11.51992925,2,46734.909
High,0,11.51992925,2,52658.794
High,0,11.51992925,2,60540.218
High,0,11.51992925,2,57816.023
High,0,11.51992925,2,60845.007
High,0,11.51992925,2,59704.814
High,0,11.51992925,2,51274.278
High,0,11.51992925,2,51590.473
High,0,11.51992925,2,53459.072
High,0,11.099922,2,39842.782
High,0,11.099922,2,39811.005
High,0,11.099922,2,40883.18
High,0,11.099922,2,39375.507
High,0,11.099922,2,43226.544
High,0,11.099922,2,50292.099
High,0,11.099922,2,48170.561
High,0,11.099922,2,41628.731
High,0,11.099922,2,42724.371
High,0,11.099922,2,41759.218
High,0,11.099922,2,38976.036
High,0,11.099922,2,39831.997
High,0,11.099922,2,42658.5
High,0,11.099922,2,49520.417
High,0,11.099922,2,54772.692
High,0,11.099922,2,56378.928
High,0,11.099922,2,59217.075
High,0,11.099922,2,65370.159
High,0,11.099922,2,74665.575
High,0,11.099922,2,71898.31
High,0,11.099922,2,76822.061
High,0,11.099922,2,90938.465
High,0,11.099922,2,86283.22
High,0,11.099922,2,87878.542
High,0,11.099922,2,89279.52
High,0,11.099922,2,84230.676
High,0,11.099922,2,82577.038
High,0,11.099922,2,82584.384
Low,1,7.8559139,1,967.145
Low,1,7.8559139,1,972.175
Low,1,7.8559139,1,983.575
Low,1,7.8559139,1,995.061
Low,1,7.8559139,1,1060.707
Low,1,7.8559139,1,1133.162
Low,1,7.8559139,1,1186.162
Low,1,7.8559139,1,1080.812
Low,1,7.8559139,1,1028.169
Low,1,7.8559139,1,1043.174
Low,1,7.8559139,1,1202.891
Low,1,7.8559139,1,1236.897
Low,1,7.8559139,1,1305.087
Low,1,7.8559139,1,1208.885
Low,1,7.8559139,1,1361.499
Low,1,7.8559139,1,1510.392
Low,1,7.8559139,1,1726.028
Low,1,7.8559139,1,2016.052
Low,1,7.8559139,1,2557.211
Low,1,7.8559139,1,2557.267
Low,1,7.8559139,1,2806.685
Low,1,7.8559139,1,3309.844
Low,1,7.8559139,1,3309.844
Low,1,7.8559139,1,3309.844
Low,1,7.8559139,1,3309.844
Low,1,7.8559139,1,3309.844
Low,1,7.8559139,1,3309.844
Low,1,7.8559139,1,3309.844
Low,2,7.392325666666667,1,3309.844
Low,2,7.392325666666667,1,3309.844
Low,2,7.392325666666667,1,52.622
Low,2,7.392325666666667,1,121.645
Low,2,7.392325666666667,1,147.923
Low,2,7.392325666666667,1,100.448
Low,2,7.392325666666667,1,183.374
Low,2,7.392325666666667,1,192.58
Low,2,7.392325666666667,1,222.282
Low,2,7.392325666666667,1,177.712
Low,2,7.392325666666667,1,159.417
Low,2,7.392325666666667,1,167.035
Low,2,7.392325666666667,1,187.958
Low,2,7.392325666666667,1,236.394
Low,2,7.392325666666667,1,308.844
Low,2,7.392325666666667,1,337.129
Low,2,7.392325666666667,1,401.586
Low,2,7.392325666666667,1,519.025
Low,2,7.392325666666667,1,702.445
Low,2,7.392325666666667,1,666.024
Low,2,7.392325666666667,1,738.287
Low,2,7.392325666666667,1,834.52
Low,2,7.392325666666667,1,949.648
Low,2,7.392325666666667,1,1040.15
Low,2,7.392325666666667,1,1105.197
Low,2,7.392325666666667,1,919.073
Low,2,7.392325666666667,1,800.645
Low,2,7.392325666666667,1,844.595
Low,2,4.593022866666667,0,211.031
Low,2,4.593022866666667,0,237.573
Low,2,4.593022866666667,0,213.148
Low,2,4.593022866666667,0,190.679
Low,2,4.593022866666667,0,195.663
Low,2,4.593022866666667,0,221.366
Low,2,4.593022866666667,0,266.49
Low,2,4.593022866666667,0,307.987
Low,2,4.593022866666667,0,370.188
Low,2,4.593022866666667,0,370.918
Low,2,4.593022866666667,0,380.08
Low,2,4.593022866666667,0,377.469
Low,2,4.593022866666667,0,382.354
Low,2,4.593022866666667,0,401.069
Low,2,4.593022866666667,0,428.927
Low,2,4.593022866666667,0,459.757
Low,2,4.593022866666667,0,491.056
Low,2,4.593022866666667,0,551.781
Low,2,4.593022866666667,0,683.137
Low,2,4.593022866666667,0,693.025
Low,2,4.593022866666667,0,732.315
Low,2,4.593022866666667,0,768.16
Low,2,4.593022866666667,0,867.857
Low,2,4.593022866666667,0,970.348
Low,2,4.593022866666667,0,1030.74
Low,2,4.593022866666667,0,947.897
Low,2,4.593022866666667,0,966.29
Low,2,4.593022866666667,0,1002.869
Low,3,8.65723525,1,1564.175
Low,3,8.65723525,1,1769.043
Low,3,8.65723525,1,1999.204
Low,3,8.65723525,1,2209.362
Low,3,8.65723525,1,2491.433
Low,3,8.65723525,1,2846.59
Low,3,8.65723525,1,3043.982
Low,3,8.65723525,1,2468.182
Low,3,8.65723525,1,1845.829
Low,3,8.65723525,1,2031.165
Low,3,8.65723525,1,2003.605
Low,3,8.65723525,1,1893.264
Low,3,8.65723525,1,2096.189
Low,3,8.65723525,1,2359.116
Low,3,8.65723525,1,2660.126
Low,3,8.65723525,1,2894.06
Low,3,8.65723525,1,3369.545
Low,3,8.65723525,1,3973.019
Low,3,8.65723525,1,4379.659
Low,3,8.65723525,1,4213.01
Low,3,8.65723525,1,5076.339
Low,3,8.65723525,1,5492.115
Low,3,8.65723525,1,5860.583
Low,3,8.65723525,1,6168.268
Low,3,8.65723525,1,5951.877
Low,3,8.65723525,1,5840.05
Low,3,8.65723525,1,5993.308
Low,3,8.65723525,1,6593.816
Low,1,5.449096825,0,715.236
Low,1,5.449096825,0,686.607
Low,1,5.449096825,0,699.731
Low,1,5.449096825,0,536.718
Low,1,5.449096825,0,414.629
Low,1,5.449096825,0,523.522
Low,1,5.449096825,0,550.724
Low,1,5.449096825,0,542.959
Low,1,5.449096825,0,499.32
Low,1,5.449096825,0,486.879
Low,1,5.449096825,0,402.18
Low,1,5.449096825,0,388.651
Low,1,5.449096825,0,435.683
Low,1,5.449096825,0,526.449
Low,1,5.449096825,0,547.7
Low,1,5.449096825,0,539.198
Low,1,5.449096825,0,540.082
Low,1,5.449096825,0,621.808
Low,1,5.449096825,0,735.775
Low,1,5.449096825,0,737.152
Low,1,5.449096825,0,722.819
Low,1,5.449096825,0,803.341
Low,1,5.449096825,0,782.049
Low,1,5.449096825,0,847.4
Low,1,5.449096825,0,877.419
Low,1,5.449096825,0,770.221
Low,1,5.449096825,0,792.222
Low,1,5.449096825,0,813.108
Low,3,6.845198533333334,4,1498.504
Low,3,6.845198533333334,4,1750.858
Low,3,6.845198533333334,4,1832.835
Low,3,6.845198533333334,4,1884.492
Low,3,6.845198533333334,4,1948.137
Low,3,6.845198533333334,4,2123.283
Low,3,6.845198533333334,4,2228.293
Low,3,6.845198533333334,4,2263.661
Low,3,6.845198533333334,4,2153.245
Low,3,6.845198533333334,4,2017.943
Low,3,6.845198533333334,4,2066.545
Low,3,6.845198533333334,4,1819.632
Low,3,6.845198533333334,4,1828.634
Low,3,6.845198533333334,4,2015.247
Low,3,6.845198533333334,4,2288.897
Low,3,6.845198533333334,4,2581.93
Low,3,6.845198533333334,4,2865.259
Low,3,6.845198533333334,4,2919.693
Low,3,6.845198533333334,4,3360.507
Low,3,6.845198533333334,4,3040.244
Low,3,6.845198533333334,4,3561.484
Low,3,6.845198533333334,4,4014.77
Low,3,6.845198533333334,4,4581.885
Low,3,6.845198533333334,4,4408.998
Low,3,6.845198533333334,4,4325.614
Low,3,6.845198533333334,4,4319.442
Low,3,6.845198533333334,4,4178.289
Low,3,6.845198533333334,4,4577.988
High,0,8.87398525,3,4221.813
High,0,8.87398525,3,4392.869
High,0,8.87398525,3,4474.142
High,0,8.87398525,3,3743.583
High,0,8.87398525,3,4027.423
High,0,8.87398525,3,4322.255
High,0,8.87398525,3,4658.874
High,0,8.87398525,3,4632.813
High,0,8.87398525,3,4872.619
High,0,8.87398525,3,5479.934
High,0,8.87398525,3,6545.953
High,0,8.87398525,3,7046.379
High,0,8.87398525,3,7162.514
High,0,8.87398525,3,8931.032
High,0,8.87398525,3,10442.168
High,0,8.87398525,3,12471.953
High,0,8.87398525,3,14280.042
High,0,8.87398525,3,16765.857
High,0,8.87398525,3,21448.701
High,0,8.87398525,3,14777.395
High,0,8.87398525,3,16957.433
High,0,8.87398525,3,19300.833
High,0,8.87398525,3,19962.219
High,0,8.87398525,3,20822.965
High,0,8.87398525,3,21414.318
High,0,8.87398525,3,19340.181
High,0,8.87398525,3,16847.45
High,0,8.87398525,3,16943.237
Low,2,6.4840055,0,1716.723
Low,2,6.4840055,0,1769.744
Low,2,6.4840055,0,2070.007
Low,2,6.4840055,0,1903.681
Low,2,6.4840055,0,1997.0
Low,2,6.4840055,0,2261.968
Low,2,6.4840055,0,2411.883
Low,2,6.4840055,0,2318.983
Low,2,6.4840055,0,2407.491
Low,2,6.4840055,0,2505.878
Low,2,6.4840055,0,2322.277
Low,2,6.4840055,0,2365.245
Low,2,6.4840055,0,2460.779
Low,2,6.4840055,0,2897.197
High,2,6.4840055,0,3265.224
High,2,6.4840055,0,3350.785
High,2,6.4840055,0,3536.507
High,2,6.4840055,0,3963.791
High,2,6.4840055,0,4519.745
High,2,6.4840055,0,4333.153
High,2,6.4840055,0,4343.057
High,2,6.4840055,0,4471.694
High,2,6.4840055,0,4345.815
High,2,6.4840055,0,4419.705
High,2,6.4840055,0,4511.282
High,2,6.4840055,0,4060.695
High,2,6.4840055,0,3890.127
High,2,6.4840055,0,3656.508
High,3,9.027996,1,3309.844
High,3,9.027996,1,3309.844
High,3,9.027996,1,3309.844
High,3,9.027996,1,3309.844
High,3,9.027996,1,3309.844
High,3,9.027996,1,3309.844
High,3,9.027996,1,3309.844
High,3,9.027996,1,3309.844
High,3,9.027996,1,3309.844
High,3,9.027996,1,3309.844
High,3,9.027996,1,3309.844
High,3,9.027996,1,3309.844
High,3,9.027996,1,3309.844
High,3,9.027996,1,3309.844
High,3,9.027996,1,3309.844
High,3,9.027996,1,3309.844
High,3,9.027996,1,3309.844
High,3,9.027996,1,3309.844
High,3,9.027996,1,3309.844
High,3,9.027996,1,3309.844
High,3,9.027996,1,3309.844
High,3,9.027996,1,3309.844
High,3,9.027996,1,3309.844
High,3,9.027996,1,3309.844
High,3,9.027996,1,3309.844
High,3,9.027996,1,3309.844
High,3,9.027996,1,3309.844
High,3,9.027996,1,3309.844
Low,3,7.8559139,1,3309.844
Low,3,7.8559139,1,3309.844
Low,3,7.8559139,1,404.158
Low,3,7.8559139,1,2257.197
Low,3,7.8559139,1,1863.238
Low,3,7.8559139,1,2356.558
Low,3,7.8559139,1,936.729
Low,3,7.8559139,1,1038.945
Low,3,7.8559139,1,1094.019
Low,3,7.8559139,1,1456.531
Low,3,7.8559139,1,1874.556
Low,3,7.8559139,1,2559.362
Low,3,7.8559139,1,3177.653
Low,3,7.8559139,1,4129.701
Low,3,7.8559139,1,5078.352
Low,3,7.8559139,1,6077.575
Low,3,7.8559139,1,7486.018
Low,3,7.8559139,1,8978.757
Low,3,7.8559139,1,7351.644
Low,3,7.8559139,1,6821.548
Low,3,7.8559139,1,6838.338
Low,3,7.8559139,1,8517.452
High,3,7.8559139,1,9464.678
High,3,7.8559139,1,9559.959
High,3,7.8559139,1,10157.395
High,3,7.8559139,1,7916.927
High,3,7.8559139,1,7390.1
High,3,7.8559139,1,8120.517
Low,1,4.259444,0,472.193
Low,1,4.259444,0,238.48
Low,1,4.259444,0,216.036
Low,1,4.259444,0,247.107
Low,1,4.259444,0,346.255
Low,1,4.259444,0,401.893
Low,1,4.259444,0,401.413
Low,1,4.259444,0,423.918
Low,1,4.259444,0,402.455
Low,1,4.259444,0,370.515
Low,1,4.259444,0,355.466
Low,1,4.259444,0,347.812
Low,1,4.259444,0,361.953
Low,1,4.259444,0,361.772
Low,1,4.259444,0,430.758
Low,1,4.259444,0,483.032
Low,1,4.259444,0,527.739
Low,1,4.259444,0,634.361
Low,1,4.259444,0,784.496
Low,1,4.259444,0,815.808
Low,1,4.259444,0,808.713
Low,1,4.259444,0,872.039
Low,1,4.259444,0,950.574
Low,1,4.259444,0,964.833
Low,1,4.259444,0,1008.018
Low,1,4.259444,0,839.308
Low,1,4.259444,0,837.468
Low,1,4.259444,0,838.341
High,2,10.116764,2,3309.844
Low,2,10.116764,2,3309.844
Low,2,10.116764,2,427.863
Low,2,10.116764,2,677.261
Low,2,10.116764,2,740.97
Low,2,10.116764,2,752.339
Low,2,10.116764,2,914.348
Low,2,10.116764,2,1037.893
Low,2,10.116764,2,874.265
Low,2,10.116764,2,664.99
Low,2,10.116764,2,664.376
Low,2,10.116764,2,784.864
Low,2,10.116764,2,885.315
Low,2,10.116764,2,1055.946
Low,2,10.116764,2,1374.656
Low,2,10.116764,2,1839.515
Low,2,10.116764,2,2319.286
Low,2,10.116764,2,3101.388
Low,2,10.116764,2,3944.724
Low,2,10.116764,2,2557.279
Low,2,10.116764,2,2982.814
Low,2,10.116764,2,3587.405
Low,2,10.116764,2,3874.152
Low,2,10.116764,2,4051.42
Low,2,10.116764,2,3119.576
Low,2,10.116764,2,2134.773
Low,2,10.116764,2,2200.851
Low,2,10.116764,2,2655.99
High,0,9.41192425,1,27484.598
High,0,9.41192425,1,25577.028
High,0,9.41192425,1,25833.806
High,0,9.41192425,1,25033.005
High,0,9.41192425,1,25737.492
High,0,9.41192425,1,26309.298
High,0,9.41192425,1,29821.12
High,0,9.41192425,1,29909.645
High,0,9.41192425,1,26571.562
High,0,9.41192425,1,27833.669
High,0,9.41192425,1,34386.178
High,0,9.41192425,1,32621.364
High,0,9.41192425,1,32790.74
High,0,9.41192425,1,35017.316
High,0,9.41192425,1,39301.136
High,0,9.41192425,1,43983.848
High,0,9.41192425,1,44313.566
High,0,9.41192425,1,41466.918
High,0,9.41192425,1,39073.38
High,0,9.41192425,1,30920.369
High,0,9.41192425,1,36324.592
High,0,9.41192425,1,42986.879
High,0,9.41192425,1,45108.027
High,0,9.41192425,1,46207.448
High,0,9.41192425,1,47063.628
High,0,9.41192425,1,41422.602
High,0,9.41192425,1,40483.337
High,0,9.41192425,1,41971.753
High,0,11.44935075,2,20933.055
High,0,11.44935075,2,21762.326
High,0,11.44935075,2,22422.653
High,0,11.44935075,2,20041.695
High,0,11.44935075,2,21489.717
High,0,11.44935075,2,23204.632
High,0,11.44935075,2,24466.578
High,0,11.44935075,2,26788.332
High,0,11.44935075,2,28306.433
High,0,11.44935075,2,28793.321
High,0,11.44935075,2,28347.704
High,0,11.44935075,2,27897.127
High,0,11.44935075,2,30129.415
High,0,11.44935075,2,34516.913
High,0,11.44935075,2,40434.576
High,0,11.44935075,2,42170.81
High,0,11.44935075,2,44613.883
High,0,11.44935075,2,50457.549
High,0,11.44935075,2,47918.324
High,0,11.44935075,2,38969.675
High,0,11.44935075,2,39736.208
High,0,11.44935075,2,42147.693
High,0,11.44935075,2,42489.953
High,0,11.44935075,2,43492.461
High,0,11.44935075,2,47476.188
High,0,11.44935075,2,45085.336
High,0,11.44935075,2,41275.864
High,0,11.44935075,2,40666.831
High,0,8.516982,5,3588.34
High,0,8.516982,5,4299.367
High,0,8.516982,5,4911.064
High,0,8.516982,5,5683.683
High,0,8.516982,5,6557.811
High,0,8.516982,5,7207.021
High,0,8.516982,5,7612.913
High,0,8.516982,5,7959.731
High,0,8.516982,5,8364.608
High,0,8.516982,5,7847.88
High,0,8.516982,5,7432.339
High,0,8.516982,5,6803.597
High,0,8.516982,5,4441.095
High,0,8.516982,5,3941.678
High,0,8.516982,5,4476.943
High,0,8.516982,5,5663.499
High,0,8.516982,5,6377.451
High,0,8.516982,5,7622.824
High,0,8.516982,5,9857.304
High,0,8.516982,5,10232.122
High,0,8.516982,5,12943.943
High,0,8.516982,5,15341.308
High,0,8.516982,5,16325.41
High,0,8.516982,5,18271.525
High,0,8.516982,5,18109.936
High,0,8.516982,5,16791.911
High,0,8.516982,5,16544.82
High,0,8.516982,5,18626.981
Low,2,9.133364,1,3309.844
Low,2,9.133364,1,3309.844
Low,2,9.133364,1,209.573
Low,2,9.133364,1,315.613
Low,2,9.133364,1,366.873
Low,2,9.133364,1,561.752
Low,2,9.133364,1,754.528
Low,2,9.133364,1,772.325
Low,2,9.133364,1,773.322
Low,2,9.133364,1,868.991
Low,2,9.133364,1,702.209
Low,2,9.133364,1,587.633
Low,2,9.133364,1,481.995
Low,2,9.133364,1,499.329
Low,2,9.133364,1,585.221
Low,2,9.133364,1,689.391
Low,2,9.133364,1,811.157
Low,2,9.133364,1,1048.715
Low,2,9.133364,1,1324.54
Low,2,9.133364,1,1523.417
Low,2,9.133364,1,1777.487
Low,2,9.133364,1,2067.524
Low,2,9.133364,1,2284.525
Low,2,9.133364,1,2440.258
Low,2,9.133364,1,2651.384
Low,2,9.133364,1,2761.29
Low,2,9.133364,1,2712.808
Low,2,9.133364,1,1932.763
Low,2,5.684792833333333,4,1141.043
Low,2,5.684792833333333,4,1333.385
Low,2,5.684792833333333,4,1357.696
Low,2,5.684792833333333,4,1277.011
Low,2,5.684792833333333,4,1422.849
Low,2,5.684792833333333,4,1479.565
Low,2,5.684792833333333,4,1511.705
Low,2,5.684792833333333,4,1537.62
Low,2,5.684792833333333,4,1441.112
Low,2,5.684792833333333,4,1435.664
Low,2,5.684792833333333,4,1422.228
Low,2,5.684792833333333,4,1317.091
Low,2,5.684792833333333,4,1313.463
Low,2,5.684792833333333,4,1542.059
Low,2,5.684792833333333,4,1743.287
Low,2,5.684792833333333,4,1824.505
Low,2,5.684792833333333,4,1985.275
Low,2,5.684792833333333,4,2308.554
Low,2,5.684792833333333,4,2540.715
Low,2,5.684792833333333,4,2519.625
Low,2,5.684792833333333,4,2719.254
Low,2,5.684792833333333,4,3007.564
Low,2,5.684792833333333,4,2934.853
Low,2,5.684792833333333,4,2940.193
Low,2,5.684792833333333,4,2947.953
Low,2,5.684792833333333,4,2771.657
Low,2,5.684792833333333,4,2844.132
Low,2,5.684792833333333,4,3158.901
Low,2,10.40389975,1,121.715
Low,2,10.40389975,1,141.111
Low,2,10.40389975,1,178.973
Low,2,10.40389975,1,234.983
Low,2,10.40389975,1,285.953
Low,2,10.40389975,1,358.661
Low,2,10.40389975,1,419.063
Low,2,10.40389975,1,449.338
Low,2,10.40389975,1,448.119
Low,2,10.40389975,1,465.248
Low,2,10.40389975,1,498.579
Low,2,10.40389975,1,513.197
Low,2,10.40389975,1,546.555
Low,2,10.40389975,1,610.357
Low,2,10.40389975,1,756.981
Low,2,10.40389975,1,873.136
Low,2,10.40389975,1,996.255
Low,2,10.40389975,1,1152.267
Low,2,10.40389975,1,1446.562
Low,2,10.40389975,1,1481.442
Low,2,10.40389975,1,1628.013
Low,2,10.40389975,1,1949.826
Low,2,10.40389975,1,2197.619
Low,2,10.40389975,1,2369.973
Low,2,10.40389975,1,2566.854
Low,2,10.40389975,1,2581.907
Low,2,10.40389975,1,2720.168
Low,2,10.40389975,1,2957.899
Low,1,4.1625076666666665,1,963.773
Low,1,4.1625076666666665,1,1075.877
Low,1,4.1625076666666665,1,1268.268
Low,1,4.1625076666666665,1,1477.991
Low,1,4.1625076666666665,1,1835.045
Low,1,4.1625076666666665,1,807.991
Low,1,4.1625076666666665,1,396.847
Low,1,4.1625076666666665,1,405.612
Low,1,4.1625076666666665,1,364.22
Low,1,4.1625076666666665,1,427.779
Low,1,4.1625076666666665,1,526.881
Low,1,4.1625076666666665,1,521.697
Low,1,4.1625076666666665,1,551.194
Low,1,4.1625076666666665,1,591.218
Low,1,4.1625076666666665,1,677.899
Low,1,4.1625076666666665,1,796.361
Low,1,4.1625076666666665,1,881.275
Low,1,4.1625076666666665,1,970.82
Low,1,4.1625076666666665,1,1170.964
Low,1,4.1625076666666665,1,1061.415
Low,1,4.1625076666666665,1,1267.555
Low,1,4.1625076666666665,1,1303.586
Low,1,4.1625076666666665,1,1369.687
Low,1,4.1625076666666665,1,1519.342
Low,1,4.1625076666666665,1,1579.558
Low,1,4.1625076666666665,1,1508.382
Low,1,4.1625076666666665,1,1083.887
Low,1,4.1625076666666665,1,905.181
Low,2,5.102845333333334,0,542.462
Low,2,5.102845333333334,0,475.448
Low,2,5.102845333333334,0,452.218
Low,2,5.102845333333334,0,431.614
Low,2,5.102845333333334,0,431.567
Low,2,5.102845333333334,0,437.482
Low,2,5.102845333333334,0,404.235
Low,2,5.102845333333334,0,471.141
Low,2,5.102845333333334,0,377.518
Low,2,5.102845333333334,0,353.893
Low,2,5.102845333333334,0,364.026
Low,2,5.102845333333334,0,379.713
Low,2,5.102845333333334,0,399.099
Low,2,5.102845333333334,0,452.287
Low,2,5.102845333333334,0,556.05
Low,2,5.102845333333334,0,720.204
Low,2,5.102845333333334,0,1066.02
Low,2,5.102845333333334,0,1133.672
Low,2,5.102845333333334,0,1393.78
Low,2,5.102845333333334,0,1151.193
Low,2,5.102845333333334,0,1469.239
Low,2,5.102845333333334,0,1644.13
Low,2,5.102845333333334,0,1729.58
Low,2,5.102845333333334,0,1840.665
Low,2,5.102845333333334,0,1724.805
Low,2,5.102845333333334,0,1307.536
Low,2,5.102845333333334,0,1250.324
Low,2,5.102845333333334,0,1495.751
Low,2,6.7997488,0,1036.534
Low,2,6.7997488,0,936.263
Low,2,6.7997488,0,748.65
Low,2,6.7997488,0,702.439
Low,2,6.7997488,0,714.032
Low,2,6.7997488,0,717.092
Low,2,6.7997488,0,849.876
Low,2,6.7997488,0,881.223
Low,2,6.7997488,0,1029.202
Low,2,6.7997488,0,1003.834
Low,2,6.7997488,0,969.824
Low,2,6.7997488,0,964.08
Low,2,6.7997488,0,922.878
Low,2,6.7997488,0,822.472
Low,2,6.7997488,0,806.898
Low,2,6.7997488,0,764.632
Low,2,6.7997488,0,677.881
Low,2,6.7997488,0,646.558
Low,2,6.7997488,0,553.376
Low,2,6.7997488,0,790.352
Low,2,6.7997488,0,975.851
Low,2,6.7997488,0,1131.675
Low,2,6.7997488,0,1310.442
Low,2,6.7997488,0,1421.696
Low,2,6.7997488,0,1415.278
Low,2,6.7997488,0,1425.466
Low,2,6.7997488,0,1444.716
Low,2,6.7997488,0,1481.241
